subject,predicate,object,doc_id,chunk_id,score,cq_id
http://example.org/kg/cq/CQ_S0_R1_0100,http://example.org/kg/supportedBy,http://example.org/kg/chunk/136-2110_14171v1_rag__chunk_008,136-2110.14171v1_rag,136-2110.14171v1_rag::chunk_008,0.806743323802948,CQ_S0_R1_0100
http://example.org/kg/cq/CQ_S0_R1_0100,http://example.org/kg/supportedBy,http://example.org/kg/chunk/103-2210_12704v1_rag__chunk_008,103-2210.12704v1_rag,103-2210.12704v1_rag::chunk_008,0.8067036271095276,CQ_S0_R1_0100
http://example.org/kg/cq/CQ_S0_R1_0100,http://example.org/kg/supportedBy,http://example.org/kg/chunk/136-2110_14171v1_rag__chunk_003,136-2110.14171v1_rag,136-2110.14171v1_rag::chunk_003,0.8058210015296936,CQ_S0_R1_0100
http://example.org/kg/cq/CQ_S0_R1_0130,http://example.org/kg/supportedBy,http://example.org/kg/chunk/23-KAIS_Fu_2013_Active_rag__chunk_010,23-KAIS.Fu.2013.Active_rag,23-KAIS.Fu.2013.Active_rag::chunk_010,0.8150873780250549,CQ_S0_R1_0130
http://example.org/kg/cq/CQ_S0_R1_0130,http://example.org/kg/supportedBy,http://example.org/kg/chunk/144-2305_12737v1_rag__chunk_005,144-2305.12737v1_rag,144-2305.12737v1_rag::chunk_005,0.8095587491989136,CQ_S0_R1_0130
http://example.org/kg/cq/CQ_S0_R1_0130,http://example.org/kg/supportedBy,http://example.org/kg/chunk/37-1612_01474v3_rag__chunk_003,37-1612.01474v3_rag,37-1612.01474v3_rag::chunk_003,0.8088846206665039,CQ_S0_R1_0130
http://example.org/kg/cq/CQ_S0_R1_0130,http://example.org/kg/supportedBy,http://example.org/kg/chunk/164-nihms958486_rag__chunk_004,164-nihms958486_rag,164-nihms958486_rag::chunk_004,0.808364748954773,CQ_S0_R1_0130
http://example.org/kg/cq/CQ_S0_R1_0130,http://example.org/kg/supportedBy,http://example.org/kg/chunk/84-17714-Article_Text-21208-1-2-20210518_rag__chunk_008,84-17714-Article Text-21208-1-2-20210518_rag,84-17714-Article Text-21208-1-2-20210518_rag::chunk_008,0.8059946894645691,CQ_S0_R1_0130
http://example.org/kg/cq/CQ_S0_R1_0114,http://example.org/kg/supportedBy,http://example.org/kg/chunk/167-0296_rag__chunk_003,167-0296_rag,167-0296_rag::chunk_003,0.8354707360267639,CQ_S0_R1_0114
http://example.org/kg/cq/CQ_S0_R1_0114,http://example.org/kg/supportedBy,http://example.org/kg/chunk/44-1710_02584v1_rag__chunk_003,44-1710.02584v1_rag,44-1710.02584v1_rag::chunk_003,0.8307953476905823,CQ_S0_R1_0114
http://example.org/kg/cq/CQ_S0_R1_0114,http://example.org/kg/supportedBy,http://example.org/kg/chunk/25-mathematics-11-00820_rag__chunk_008,25-mathematics-11-00820_rag,25-mathematics-11-00820_rag::chunk_008,0.8301320374011993,CQ_S0_R1_0114
http://example.org/kg/cq/CQ_S0_R1_0114,http://example.org/kg/supportedBy,http://example.org/kg/chunk/49-1904_00370v3_rag__chunk_006,49-1904.00370v3_rag,49-1904.00370v3_rag::chunk_006,0.828094094991684,CQ_S0_R1_0114
http://example.org/kg/cq/CQ_S0_R1_0114,http://example.org/kg/supportedBy,http://example.org/kg/chunk/107-2206_12569v1_rag__chunk_010,107-2206.12569v1_rag,107-2206.12569v1_rag::chunk_010,0.8272967040538788,CQ_S0_R1_0114
http://example.org/kg/cq/CQ_S0_R1_0108,http://example.org/kg/supportedBy,http://example.org/kg/chunk/3-9B18871D-F72F-4437-891F-7FAA000D7A47_am1_rag__chunk_025,3-9B18871D-F72F-4437-891F-7FAA000D7A47 am1_rag,3-9B18871D-F72F-4437-891F-7FAA000D7A47 am1_rag::chunk_025,0.8091636300086975,CQ_S0_R1_0108
http://example.org/kg/cq/CQ_S0_R1_0108,http://example.org/kg/supportedBy,http://example.org/kg/chunk/12-136850056_rag__chunk_000,12-136850056_rag,12-136850056_rag::chunk_000,0.8078485131263733,CQ_S0_R1_0108
http://example.org/kg/cq/CQ_S0_R1_0108,http://example.org/kg/supportedBy,http://example.org/kg/chunk/26-2009_00236v2_rag__chunk_016,26-2009.00236v2_rag,26-2009.00236v2_rag::chunk_016,0.8075875639915466,CQ_S0_R1_0108
http://example.org/kg/cq/CQ_S0_R1_0108,http://example.org/kg/supportedBy,http://example.org/kg/chunk/201-2202_02794v4_rag__chunk_012,201-2202.02794v4_rag,201-2202.02794v4_rag::chunk_012,0.8059424757957458,CQ_S0_R1_0108
http://example.org/kg/cq/CQ_S0_R1_0108,http://example.org/kg/supportedBy,http://example.org/kg/chunk/191-2110_08611v2_rag__chunk_012,191-2110.08611v2_rag,191-2110.08611v2_rag::chunk_012,0.803516685962677,CQ_S0_R1_0108
http://example.org/kg/cq/CQ_S0_R1_0142,http://example.org/kg/supportedBy,http://example.org/kg/chunk/115-1811_07579v2_rag__chunk_009,115-1811.07579v2_rag,115-1811.07579v2_rag::chunk_009,0.8366488218307495,CQ_S0_R1_0142
http://example.org/kg/cq/CQ_S0_R1_0142,http://example.org/kg/supportedBy,http://example.org/kg/chunk/160-ActiveLearningADPRL_rag__chunk_007,160-ActiveLearningADPRL_rag,160-ActiveLearningADPRL_rag::chunk_007,0.8267610669136047,CQ_S0_R1_0142
http://example.org/kg/cq/CQ_S0_R1_0142,http://example.org/kg/supportedBy,http://example.org/kg/chunk/59-2022_findings-emnlp_80_rag__chunk_004,59-2022.findings-emnlp.80_rag,59-2022.findings-emnlp.80_rag::chunk_004,0.8264411687850952,CQ_S0_R1_0142
http://example.org/kg/cq/CQ_S0_R1_0142,http://example.org/kg/supportedBy,http://example.org/kg/chunk/59-2022_findings-emnlp_80_rag__chunk_005,59-2022.findings-emnlp.80_rag,59-2022.findings-emnlp.80_rag::chunk_005,0.8252455294132233,CQ_S0_R1_0142
http://example.org/kg/cq/CQ_S0_R1_0142,http://example.org/kg/supportedBy,http://example.org/kg/chunk/20-2211_14819v2_rag__chunk_003,20-2211.14819v2_rag,20-2211.14819v2_rag::chunk_003,0.8252185583114624,CQ_S0_R1_0142
http://example.org/kg/cq/CQ_S0_R1_0104,http://example.org/kg/supportedBy,http://example.org/kg/chunk/177-2005_07402v1_rag__chunk_010,177-2005.07402v1_rag,177-2005.07402v1_rag::chunk_010,0.8490878641605377,CQ_S0_R1_0104
http://example.org/kg/cq/CQ_S0_R1_0104,http://example.org/kg/supportedBy,http://example.org/kg/chunk/177-2005_07402v1_rag__chunk_000,177-2005.07402v1_rag,177-2005.07402v1_rag::chunk_000,0.8471935987472534,CQ_S0_R1_0104
http://example.org/kg/cq/CQ_S0_R1_0104,http://example.org/kg/supportedBy,http://example.org/kg/chunk/177-2005_07402v1_rag__chunk_001,177-2005.07402v1_rag,177-2005.07402v1_rag::chunk_001,0.8420886397361755,CQ_S0_R1_0104
http://example.org/kg/cq/CQ_S0_R1_0104,http://example.org/kg/supportedBy,http://example.org/kg/chunk/38-D17-1063_rag__chunk_003,38-D17-1063_rag,38-D17-1063_rag::chunk_003,0.8406233787536621,CQ_S0_R1_0104
http://example.org/kg/cq/CQ_S0_R1_0104,http://example.org/kg/supportedBy,http://example.org/kg/chunk/25-mathematics-11-00820_rag__chunk_027,25-mathematics-11-00820_rag,25-mathematics-11-00820_rag::chunk_027,0.8349058628082275,CQ_S0_R1_0104
http://example.org/kg/cq/CQ_S0_R1_0122,http://example.org/kg/supportedBy,http://example.org/kg/chunk/38-D17-1063_rag__chunk_003,38-D17-1063_rag,38-D17-1063_rag::chunk_003,0.8048936426639557,CQ_S0_R1_0122
http://example.org/kg/cq/CQ_S0_R1_0122,http://example.org/kg/supportedBy,http://example.org/kg/chunk/42-1802_09841v1_rag__chunk_002,42-1802.09841v1_rag,42-1802.09841v1_rag::chunk_002,0.8025062084197998,CQ_S0_R1_0122
http://example.org/kg/cq/CQ_S0_R1_0122,http://example.org/kg/supportedBy,http://example.org/kg/chunk/169-2004_10931v1_rag__chunk_013,169-2004.10931v1_rag,169-2004.10931v1_rag::chunk_013,0.8022811412811279,CQ_S0_R1_0122
http://example.org/kg/cq/CQ_S0_R1_0122,http://example.org/kg/supportedBy,http://example.org/kg/chunk/186-2201_11661v1_rag__chunk_013,186-2201.11661v1_rag,186-2201.11661v1_rag::chunk_013,0.802123486995697,CQ_S0_R1_0122
http://example.org/kg/cq/CQ_S0_R1_0122,http://example.org/kg/supportedBy,http://example.org/kg/chunk/20-2211_14819v2_rag__chunk_003,20-2211.14819v2_rag,20-2211.14819v2_rag::chunk_003,0.8016626536846161,CQ_S0_R1_0122
http://example.org/kg/cq/CQ_S0_R1_0097,http://example.org/kg/supportedBy,http://example.org/kg/chunk/20-2211_14819v2_rag__chunk_002,20-2211.14819v2_rag,20-2211.14819v2_rag::chunk_002,0.8402706980705261,CQ_S0_R1_0097
http://example.org/kg/cq/CQ_S0_R1_0097,http://example.org/kg/supportedBy,http://example.org/kg/chunk/25-mathematics-11-00820_rag__chunk_009,25-mathematics-11-00820_rag,25-mathematics-11-00820_rag::chunk_009,0.8239855468273163,CQ_S0_R1_0097
http://example.org/kg/cq/CQ_S0_R1_0097,http://example.org/kg/supportedBy,http://example.org/kg/chunk/26-2009_00236v2_rag__chunk_004,26-2009.00236v2_rag,26-2009.00236v2_rag::chunk_004,0.8203238546848297,CQ_S0_R1_0097
http://example.org/kg/cq/CQ_S0_R1_0097,http://example.org/kg/supportedBy,http://example.org/kg/chunk/20-2211_14819v2_rag__chunk_003,20-2211.14819v2_rag,20-2211.14819v2_rag::chunk_003,0.8167125880718231,CQ_S0_R1_0097
http://example.org/kg/cq/CQ_S0_R1_0097,http://example.org/kg/supportedBy,http://example.org/kg/chunk/131-2007_04637v3_rag__chunk_003,131-2007.04637v3_rag,131-2007.04637v3_rag::chunk_003,0.8120740354061127,CQ_S0_R1_0097
http://example.org/kg/cq/CQ_S0_R1_0137,http://example.org/kg/supportedBy,http://example.org/kg/chunk/49-1904_00370v3_rag__chunk_005,49-1904.00370v3_rag,49-1904.00370v3_rag::chunk_005,0.8402131497859955,CQ_S0_R1_0137
http://example.org/kg/cq/CQ_S0_R1_0137,http://example.org/kg/supportedBy,http://example.org/kg/chunk/97-2003_00393v1_rag__chunk_001,97-2003.00393v1_rag,97-2003.00393v1_rag::chunk_001,0.8386933207511902,CQ_S0_R1_0137
http://example.org/kg/cq/CQ_S0_R1_0137,http://example.org/kg/supportedBy,http://example.org/kg/chunk/49-1904_00370v3_rag__chunk_014,49-1904.00370v3_rag,49-1904.00370v3_rag::chunk_014,0.8368417024612427,CQ_S0_R1_0137
http://example.org/kg/cq/CQ_S0_R1_0137,http://example.org/kg/supportedBy,http://example.org/kg/chunk/20-2211_14819v2_rag__chunk_007,20-2211.14819v2_rag,20-2211.14819v2_rag::chunk_007,0.834121972322464,CQ_S0_R1_0137
http://example.org/kg/cq/CQ_S0_R1_0137,http://example.org/kg/supportedBy,http://example.org/kg/chunk/26-2009_00236v2_rag__chunk_020,26-2009.00236v2_rag,26-2009.00236v2_rag::chunk_020,0.833726167678833,CQ_S0_R1_0137
http://example.org/kg/cq/CQ_S0_R1_0107,http://example.org/kg/supportedBy,http://example.org/kg/chunk/60-2022_findings-emnlp_235_rag__chunk_003,60-2022.findings-emnlp.235_rag,60-2022.findings-emnlp.235_rag::chunk_003,0.820544421672821,CQ_S0_R1_0107
http://example.org/kg/cq/CQ_S0_R1_0107,http://example.org/kg/supportedBy,http://example.org/kg/chunk/60-2022_findings-emnlp_235_rag__chunk_006,60-2022.findings-emnlp.235_rag,60-2022.findings-emnlp.235_rag::chunk_006,0.817755937576294,CQ_S0_R1_0107
http://example.org/kg/cq/CQ_S0_R1_0107,http://example.org/kg/supportedBy,http://example.org/kg/chunk/60-2022_findings-emnlp_235_rag__chunk_005,60-2022.findings-emnlp.235_rag,60-2022.findings-emnlp.235_rag::chunk_005,0.8041257262229919,CQ_S0_R1_0107
http://example.org/kg/cq/CQ_S0_R1_0107,http://example.org/kg/supportedBy,http://example.org/kg/chunk/20-2211_14819v2_rag__chunk_008,20-2211.14819v2_rag,20-2211.14819v2_rag::chunk_008,0.7984945774078369,CQ_S0_R1_0107
http://example.org/kg/cq/CQ_S0_R1_0107,http://example.org/kg/supportedBy,http://example.org/kg/chunk/56-2011_04194v3_rag__chunk_002,56-2011.04194v3_rag,56-2011.04194v3_rag::chunk_002,0.7944076657295227,CQ_S0_R1_0107
http://example.org/kg/cq/CQ_S0_R1_0117,http://example.org/kg/supportedBy,http://example.org/kg/chunk/22-2203_13450v3_rag__chunk_016,22-2203.13450v3_rag,22-2203.13450v3_rag::chunk_016,0.8395854532718658,CQ_S0_R1_0117
http://example.org/kg/cq/CQ_S0_R1_0117,http://example.org/kg/supportedBy,http://example.org/kg/chunk/26-2009_00236v2_rag__chunk_005,26-2009.00236v2_rag,26-2009.00236v2_rag::chunk_005,0.8348797261714935,CQ_S0_R1_0117
http://example.org/kg/cq/CQ_S0_R1_0117,http://example.org/kg/supportedBy,http://example.org/kg/chunk/134-0354_rag__chunk_005,134-0354_rag,134-0354_rag::chunk_005,0.83443483710289,CQ_S0_R1_0117
http://example.org/kg/cq/CQ_S0_R1_0117,http://example.org/kg/supportedBy,http://example.org/kg/chunk/26-2009_00236v2_rag__chunk_016,26-2009.00236v2_rag,26-2009.00236v2_rag::chunk_016,0.8336658477783203,CQ_S0_R1_0117
http://example.org/kg/cq/CQ_S0_R1_0117,http://example.org/kg/supportedBy,http://example.org/kg/chunk/199-0420_rag__chunk_001,199-0420_rag,199-0420_rag::chunk_001,0.8329216837882996,CQ_S0_R1_0117
http://example.org/kg/cq/CQ_S0_R1_0127,http://example.org/kg/supportedBy,http://example.org/kg/chunk/22-2203_13450v3_rag__chunk_002,22-2203.13450v3_rag,22-2203.13450v3_rag::chunk_002,0.8193916380405426,CQ_S0_R1_0127
http://example.org/kg/cq/CQ_S0_R1_0127,http://example.org/kg/supportedBy,http://example.org/kg/chunk/26-2009_00236v2_rag__chunk_017,26-2009.00236v2_rag,26-2009.00236v2_rag::chunk_017,0.8193337917327881,CQ_S0_R1_0127
http://example.org/kg/cq/CQ_S0_R1_0127,http://example.org/kg/supportedBy,http://example.org/kg/chunk/26-2009_00236v2_rag__chunk_008,26-2009.00236v2_rag,26-2009.00236v2_rag::chunk_008,0.8190937340259552,CQ_S0_R1_0127
http://example.org/kg/cq/CQ_S0_R1_0127,http://example.org/kg/supportedBy,http://example.org/kg/chunk/22-2203_13450v3_rag__chunk_016,22-2203.13450v3_rag,22-2203.13450v3_rag::chunk_016,0.8182092308998108,CQ_S0_R1_0127
http://example.org/kg/cq/CQ_S0_R1_0127,http://example.org/kg/supportedBy,http://example.org/kg/chunk/22-2203_13450v3_rag__chunk_006,22-2203.13450v3_rag,22-2203.13450v3_rag::chunk_006,0.8139455914497375,CQ_S0_R1_0127
http://example.org/kg/cq/CQ_S0_R1_0123,http://example.org/kg/supportedBy,http://example.org/kg/chunk/191-2110_08611v2_rag__chunk_012,191-2110.08611v2_rag,191-2110.08611v2_rag::chunk_012,0.8137493133544922,CQ_S0_R1_0123
http://example.org/kg/cq/CQ_S0_R1_0123,http://example.org/kg/supportedBy,http://example.org/kg/chunk/191-2110_08611v2_rag__chunk_013,191-2110.08611v2_rag,191-2110.08611v2_rag::chunk_013,0.8065693378448486,CQ_S0_R1_0123
http://example.org/kg/cq/CQ_S0_R1_0123,http://example.org/kg/supportedBy,http://example.org/kg/chunk/21-0634_rag__chunk_014,21-0634_rag,21-0634_rag::chunk_014,0.8055823445320129,CQ_S0_R1_0123
http://example.org/kg/cq/CQ_S0_R1_0123,http://example.org/kg/supportedBy,http://example.org/kg/chunk/26-2009_00236v2_rag__chunk_008,26-2009.00236v2_rag,26-2009.00236v2_rag::chunk_008,0.798854410648346,CQ_S0_R1_0123
http://example.org/kg/cq/CQ_S0_R1_0123,http://example.org/kg/supportedBy,http://example.org/kg/chunk/197-2202_01402v2_rag__chunk_010,197-2202.01402v2_rag,197-2202.01402v2_rag::chunk_010,0.7985049188137054,CQ_S0_R1_0123
http://example.org/kg/cq/CQ_S0_R1_0139,http://example.org/kg/supportedBy,http://example.org/kg/chunk/45-1906_08158v2_rag__chunk_002,45-1906.08158v2_rag,45-1906.08158v2_rag::chunk_002,0.8530915975570679,CQ_S0_R1_0139
http://example.org/kg/cq/CQ_S0_R1_0139,http://example.org/kg/supportedBy,http://example.org/kg/chunk/48-1904_11643v1_rag__chunk_006,48-1904.11643v1_rag,48-1904.11643v1_rag::chunk_006,0.8330430686473846,CQ_S0_R1_0139
http://example.org/kg/cq/CQ_S0_R1_0139,http://example.org/kg/supportedBy,http://example.org/kg/chunk/20-2211_14819v2_rag__chunk_006,20-2211.14819v2_rag,20-2211.14819v2_rag::chunk_006,0.832322359085083,CQ_S0_R1_0139
http://example.org/kg/cq/CQ_S0_R1_0139,http://example.org/kg/supportedBy,http://example.org/kg/chunk/45-1906_08158v2_rag__chunk_001,45-1906.08158v2_rag,45-1906.08158v2_rag::chunk_001,0.8315767347812653,CQ_S0_R1_0139
http://example.org/kg/cq/CQ_S0_R1_0139,http://example.org/kg/supportedBy,http://example.org/kg/chunk/113-2111_02275v2_rag__chunk_012,113-2111.02275v2_rag,113-2111.02275v2_rag::chunk_012,0.8299577832221985,CQ_S0_R1_0139
http://example.org/kg/cq/CQ_S0_R1_0133,http://example.org/kg/supportedBy,http://example.org/kg/chunk/149-2204_07965v1_rag__chunk_003,149-2204.07965v1_rag,149-2204.07965v1_rag::chunk_003,0.8416294753551483,CQ_S0_R1_0133
http://example.org/kg/cq/CQ_S0_R1_0133,http://example.org/kg/supportedBy,http://example.org/kg/chunk/20-2211_14819v2_rag__chunk_011,20-2211.14819v2_rag,20-2211.14819v2_rag::chunk_011,0.8396047949790955,CQ_S0_R1_0133
http://example.org/kg/cq/CQ_S0_R1_0133,http://example.org/kg/supportedBy,http://example.org/kg/chunk/149-2204_07965v1_rag__chunk_005,149-2204.07965v1_rag,149-2204.07965v1_rag::chunk_005,0.8395372927188873,CQ_S0_R1_0133
http://example.org/kg/cq/CQ_S0_R1_0133,http://example.org/kg/supportedBy,http://example.org/kg/chunk/66-978-3-319-10602-1_48_rag__chunk_001,66-978-3-319-10602-1_48_rag,66-978-3-319-10602-1_48_rag::chunk_001,0.8367448151111603,CQ_S0_R1_0133
http://example.org/kg/cq/CQ_S0_R1_0133,http://example.org/kg/supportedBy,http://example.org/kg/chunk/66-978-3-319-10602-1_48_rag__chunk_006,66-978-3-319-10602-1_48_rag,66-978-3-319-10602-1_48_rag::chunk_006,0.8341177105903625,CQ_S0_R1_0133
http://example.org/kg/cq/CQ_S0_R1_0103,http://example.org/kg/supportedBy,http://example.org/kg/chunk/49-1904_00370v3_rag__chunk_006,49-1904.00370v3_rag,49-1904.00370v3_rag::chunk_006,0.7974966764450073,CQ_S0_R1_0103
http://example.org/kg/cq/CQ_S0_R1_0103,http://example.org/kg/supportedBy,http://example.org/kg/chunk/24-active-survey_rag__chunk_031,24-active-survey_rag,24-active-survey_rag::chunk_031,0.7974261343479156,CQ_S0_R1_0103
http://example.org/kg/cq/CQ_S0_R1_0103,http://example.org/kg/supportedBy,http://example.org/kg/chunk/19-1910_02923v2_rag__chunk_023,19-1910.02923v2_rag,19-1910.02923v2_rag::chunk_023,0.7970787286758423,CQ_S0_R1_0103
http://example.org/kg/cq/CQ_S0_R1_0103,http://example.org/kg/supportedBy,http://example.org/kg/chunk/25-mathematics-11-00820_rag__chunk_022,25-mathematics-11-00820_rag,25-mathematics-11-00820_rag::chunk_022,0.7944108545780182,CQ_S0_R1_0103
http://example.org/kg/cq/CQ_S0_R1_0103,http://example.org/kg/supportedBy,http://example.org/kg/chunk/49-1904_00370v3_rag__chunk_012,49-1904.00370v3_rag,49-1904.00370v3_rag::chunk_012,0.7941881120204926,CQ_S0_R1_0103
http://example.org/kg/cq/CQ_S0_R1_0119,http://example.org/kg/supportedBy,http://example.org/kg/chunk/22-2203_13450v3_rag__chunk_000,22-2203.13450v3_rag,22-2203.13450v3_rag::chunk_000,0.8079237043857574,CQ_S0_R1_0119
http://example.org/kg/cq/CQ_S0_R1_0119,http://example.org/kg/supportedBy,http://example.org/kg/chunk/134-0354_rag__chunk_004,134-0354_rag,134-0354_rag::chunk_004,0.8054917454719543,CQ_S0_R1_0119
http://example.org/kg/cq/CQ_S0_R1_0119,http://example.org/kg/supportedBy,http://example.org/kg/chunk/103-2210_12704v1_rag__chunk_001,103-2210.12704v1_rag,103-2210.12704v1_rag::chunk_001,0.7971971035003662,CQ_S0_R1_0119
http://example.org/kg/cq/CQ_S0_R1_0119,http://example.org/kg/supportedBy,http://example.org/kg/chunk/46-Gong_Deep_reinforcement_active_2020_Accepted_rag__chunk_003,46-Gong Deep reinforcement active 2020 Accepted_rag,46-Gong Deep reinforcement active 2020 Accepted_rag::chunk_003,0.7966432273387909,CQ_S0_R1_0119
http://example.org/kg/cq/CQ_S0_R1_0119,http://example.org/kg/supportedBy,http://example.org/kg/chunk/22-2203_13450v3_rag__chunk_001,22-2203.13450v3_rag,22-2203.13450v3_rag::chunk_001,0.795917809009552,CQ_S0_R1_0119
http://example.org/kg/cq/CQ_S0_R1_0111,http://example.org/kg/supportedBy,http://example.org/kg/chunk/26-2009_00236v2_rag__chunk_018,26-2009.00236v2_rag,26-2009.00236v2_rag::chunk_018,0.8338083028793335,CQ_S0_R1_0111
http://example.org/kg/cq/CQ_S0_R1_0111,http://example.org/kg/supportedBy,http://example.org/kg/chunk/30-2210_04137v2_rag__chunk_014,30-2210.04137v2_rag,30-2210.04137v2_rag::chunk_014,0.8309673070907593,CQ_S0_R1_0111
http://example.org/kg/cq/CQ_S0_R1_0111,http://example.org/kg/supportedBy,http://example.org/kg/chunk/30-2210_04137v2_rag__chunk_002,30-2210.04137v2_rag,30-2210.04137v2_rag::chunk_002,0.823812335729599,CQ_S0_R1_0111
http://example.org/kg/cq/CQ_S0_R1_0111,http://example.org/kg/supportedBy,http://example.org/kg/chunk/26-2009_00236v2_rag__chunk_017,26-2009.00236v2_rag,26-2009.00236v2_rag::chunk_017,0.8227657377719879,CQ_S0_R1_0111
http://example.org/kg/cq/CQ_S0_R1_0111,http://example.org/kg/supportedBy,http://example.org/kg/chunk/22-2203_13450v3_rag__chunk_002,22-2203.13450v3_rag,22-2203.13450v3_rag::chunk_002,0.8205089569091797,CQ_S0_R1_0111
http://example.org/kg/cq/CQ_S0_R1_0143,http://example.org/kg/supportedBy,http://example.org/kg/chunk/57-2002_04709v2_rag__chunk_013,57-2002.04709v2_rag,57-2002.04709v2_rag::chunk_013,0.8148604035377502,CQ_S0_R1_0143
http://example.org/kg/cq/CQ_S0_R1_0143,http://example.org/kg/supportedBy,http://example.org/kg/chunk/60-2022_findings-emnlp_235_rag__chunk_005,60-2022.findings-emnlp.235_rag,60-2022.findings-emnlp.235_rag::chunk_005,0.8125599324703217,CQ_S0_R1_0143
http://example.org/kg/cq/CQ_S0_R1_0143,http://example.org/kg/supportedBy,http://example.org/kg/chunk/51-1910_07153v2_rag__chunk_002,51-1910.07153v2_rag,51-1910.07153v2_rag::chunk_002,0.8110118508338928,CQ_S0_R1_0143
http://example.org/kg/cq/CQ_S0_R1_0143,http://example.org/kg/supportedBy,http://example.org/kg/chunk/52-2004_04943v1_rag__chunk_004,52-2004.04943v1_rag,52-2004.04943v1_rag::chunk_004,0.8098771274089813,CQ_S0_R1_0143
http://example.org/kg/cq/CQ_S0_R1_0143,http://example.org/kg/supportedBy,http://example.org/kg/chunk/189-17205-Article_Text-20699-1-2-20210518_rag__chunk_001,189-17205-Article Text-20699-1-2-20210518_rag,189-17205-Article Text-20699-1-2-20210518_rag::chunk_001,0.8071652054786682,CQ_S0_R1_0143
http://example.org/kg/cq/CQ_S0_R1_0109,http://example.org/kg/supportedBy,http://example.org/kg/chunk/49-1904_00370v3_rag__chunk_006,49-1904.00370v3_rag,49-1904.00370v3_rag::chunk_006,0.8018245697021484,CQ_S0_R1_0109
http://example.org/kg/cq/CQ_S0_R1_0109,http://example.org/kg/supportedBy,http://example.org/kg/chunk/24-active-survey_rag__chunk_031,24-active-survey_rag,24-active-survey_rag::chunk_031,0.7986493408679962,CQ_S0_R1_0109
http://example.org/kg/cq/CQ_S0_R1_0109,http://example.org/kg/supportedBy,http://example.org/kg/chunk/193-0314_rag__chunk_002,193-0314_rag,193-0314_rag::chunk_002,0.7978234589099884,CQ_S0_R1_0109
http://example.org/kg/cq/CQ_S0_R1_0109,http://example.org/kg/supportedBy,http://example.org/kg/chunk/46-Gong_Deep_reinforcement_active_2020_Accepted_rag__chunk_003,46-Gong Deep reinforcement active 2020 Accepted_rag,46-Gong Deep reinforcement active 2020 Accepted_rag::chunk_003,0.7929946780204773,CQ_S0_R1_0109
http://example.org/kg/cq/CQ_S0_R1_0109,http://example.org/kg/supportedBy,http://example.org/kg/chunk/186-2201_11661v1_rag__chunk_001,186-2201.11661v1_rag,186-2201.11661v1_rag::chunk_001,0.7887917757034302,CQ_S0_R1_0109
http://example.org/kg/cq/CQ_S0_R1_0125,http://example.org/kg/supportedBy,http://example.org/kg/chunk/26-2009_00236v2_rag__chunk_009,26-2009.00236v2_rag,26-2009.00236v2_rag::chunk_009,0.7729129195213318,CQ_S0_R1_0125
http://example.org/kg/cq/CQ_S0_R1_0125,http://example.org/kg/supportedBy,http://example.org/kg/chunk/26-2009_00236v2_rag__chunk_017,26-2009.00236v2_rag,26-2009.00236v2_rag::chunk_017,0.7726646065711975,CQ_S0_R1_0125
http://example.org/kg/cq/CQ_S0_R1_0125,http://example.org/kg/supportedBy,http://example.org/kg/chunk/15-2210_10109v2_rag__chunk_003,15-2210.10109v2_rag,15-2210.10109v2_rag::chunk_003,0.7698896527290344,CQ_S0_R1_0125
http://example.org/kg/cq/CQ_S0_R1_0125,http://example.org/kg/supportedBy,http://example.org/kg/chunk/22-2203_13450v3_rag__chunk_006,22-2203.13450v3_rag,22-2203.13450v3_rag::chunk_006,0.7687041759490967,CQ_S0_R1_0125
http://example.org/kg/cq/CQ_S0_R1_0125,http://example.org/kg/supportedBy,http://example.org/kg/chunk/119-2009_03009v1_rag__chunk_001,119-2009.03009v1_rag,119-2009.03009v1_rag::chunk_001,0.7674593925476074,CQ_S0_R1_0125
http://example.org/kg/cq/CQ_S0_R1_0099,http://example.org/kg/supportedBy,http://example.org/kg/chunk/127-1909_03585v1_rag__chunk_008,127-1909.03585v1_rag,127-1909.03585v1_rag::chunk_008,0.8229812383651733,CQ_S0_R1_0099
http://example.org/kg/cq/CQ_S0_R1_0099,http://example.org/kg/supportedBy,http://example.org/kg/chunk/63-learning-features-2009-TR_rag__chunk_010,63-learning-features-2009-TR_rag,63-learning-features-2009-TR_rag::chunk_010,0.8127405643463135,CQ_S0_R1_0099
http://example.org/kg/cq/CQ_S0_R1_0099,http://example.org/kg/supportedBy,http://example.org/kg/chunk/29-2022_acl-short_93_rag__chunk_003,29-2022.acl-short.93_rag,29-2022.acl-short.93_rag::chunk_003,0.8121631145477295,CQ_S0_R1_0099
http://example.org/kg/cq/CQ_S0_R1_0099,http://example.org/kg/supportedBy,http://example.org/kg/chunk/28-s10994-023-06454-2_rag__chunk_032,28-s10994-023-06454-2_rag,28-s10994-023-06454-2_rag::chunk_032,0.8075615763664246,CQ_S0_R1_0099
http://example.org/kg/cq/CQ_S0_R1_0099,http://example.org/kg/supportedBy,http://example.org/kg/chunk/28-s10994-023-06454-2_rag__chunk_014,28-s10994-023-06454-2_rag,28-s10994-023-06454-2_rag::chunk_014,0.8059764504432678,CQ_S0_R1_0099
